<<<<<<< HEAD
999,187445,52,$116.10,110
=======
1,186447,41,$155.25,134
2,186448,97,$104.25,21
3,186449,25,$113.01,43
4,186450,5,$167.73,131
5,186451,2,$94.08,62
6,186452,65,$64.31,23
7,186453,96,$100.92,129
8,186454,83,$27.41,6
9,186455,79,$116.04,67
10,186456,120,$114.25,64
11,186457,60,$152.48,2
12,186458,59,$193.27,87
13,186459,6,$17.63,135
14,186460,54,$161.94,85
15,186461,137,$193.61,126
16,186462,43,$27.80,63
17,186463,7,$103.10,103
18,186464,27,$51.96,131
19,186465,97,$85.66,135
20,186466,7,$58.51,125
21,186467,146,$183.43,125
22,186468,95,$6.18,30
23,186469,110,$98.72,28
24,186470,123,$28.38,46
25,186471,3,$51.39,60
26,186472,91,$172.97,150
27,186473,104,$78.59,30
28,186474,75,$52.43,104
29,186475,51,$187.38,131
30,186476,88,$72.90,141
31,186477,61,$157.25,93
32,186478,75,$42.14,102
33,186479,28,$4.52,87
34,186480,95,$83.22,112
35,186481,28,$47.87,6
36,186482,106,$71.34,115
37,186483,63,$153.45,36
38,186484,119,$155.06,68
39,186485,126,$17.91,77
40,186486,18,$165.86,78
41,186487,60,$69.20,134
42,186488,70,$103.00,64
43,186489,79,$16.06,66
44,186490,73,$126.18,15
45,186491,1,$165.08,71
46,186492,23,$102.36,108
47,186493,41,$159.06,138
48,186494,73,$41.45,89
49,186495,117,$146.36,1
50,186496,142,$41.49,142
51,186497,23,$74.65,24
52,186498,116,$164.83,33
53,186499,25,$134.43,110
54,186500,36,$29.93,76
55,186501,88,$108.30,53
56,186502,59,$116.92,92
57,186503,48,$38.97,71
58,186504,147,$192.27,62
59,186505,18,$91.49,113
60,186506,124,$24.62,108
61,186507,109,$188.97,51
62,186508,144,$76.87,42
63,186509,94,$140.62,140
64,186510,68,$29.19,71
65,186511,77,$106.50,132
66,186512,76,$80.73,65
67,186513,68,$111.45,102
68,186514,65,$86.73,122
69,186515,38,$171.69,98
70,186516,13,$100.22,128
71,186517,84,$20.22,14
72,186518,5,$96.98,20
73,186519,49,$149.10,150
74,186520,50,$33.18,133
75,186521,78,$4.68,90
76,186522,59,$29.41,55
77,186523,140,$11.05,147
78,186524,95,$113.64,124
79,186525,49,$28.29,32
80,186526,128,$146.61,60
81,186527,129,$62.30,59
82,186528,49,$196.12,119
83,186529,89,$116.45,85
84,186530,26,$170.87,120
85,186531,142,$121.53,108
86,186532,10,$22.41,113
87,186533,58,$90.42,61
88,186534,19,$96.76,47
89,186535,130,$3.49,53
90,186536,107,$10.19,42
91,186537,134,$65.48,112
92,186538,40,$55.30,28
93,186539,119,$42.93,69
94,186540,116,$67.46,25
95,186541,55,$82.55,126
96,186542,8,$100.33,29
97,186543,28,$156.56,22
98,186544,76,$139.40,66
99,186545,137,$24.71,70
100,186546,149,$167.06,68
101,186547,7,$18.56,47
102,186548,48,$171.23,4
103,186549,83,$152.85,113
104,186550,59,$182.47,114
105,186551,102,$69.25,31
106,186552,148,$70.08,114
107,186553,66,$199.18,79
108,186554,62,$158.25,125
109,186555,103,$147.65,142
110,186556,127,$76.39,139
111,186557,1,$149.72,68
112,186558,134,$23.18,70
113,186559,36,$170.34,93
114,186560,74,$27.35,56
115,186561,55,$189.84,107
116,186562,125,$143.67,50
117,186563,122,$126.30,33
118,186564,96,$186.42,147
119,186565,140,$192.25,32
120,186566,125,$11.55,82
121,186567,118,$49.39,63
122,186568,9,$108.33,10
123,186569,29,$100.74,34
124,186570,10,$55.06,32
125,186571,114,$14.42,63
126,186572,135,$152.43,90
127,186573,107,$59.44,87
128,186574,2,$145.40,49
129,186575,97,$1.77,129
130,186576,60,$2.07,86
131,186577,56,$8.41,126
132,186578,56,$152.91,53
133,186579,26,$132.55,9
134,186580,63,$106.31,72
135,186581,68,$8.61,98
136,186582,101,$166.25,39
137,186583,34,$5.05,87
138,186584,16,$155.37,137
139,186585,82,$168.37,4
140,186586,98,$169.20,130
141,186587,47,$102.66,53
142,186588,2,$13.20,109
143,186589,142,$60.51,75
144,186590,94,$103.75,116
145,186591,19,$100.10,37
146,186592,134,$151.58,118
147,186593,56,$82.84,75
148,186594,61,$198.53,138
149,186595,93,$1.48,119
150,186596,91,$109.16,102
151,186597,61,$110.31,74
152,186598,6,$157.48,95
153,186599,119,$101.19,110
154,186600,36,$196.29,7
155,186601,4,$96.98,108
156,186602,22,$167.79,94
157,186603,48,$192.42,102
158,186604,111,$200.78,13
159,186605,8,$38.42,84
160,186606,10,$165.64,91
161,186607,19,$54.17,77
162,186608,69,$149.46,79
163,186609,31,$127.99,59
164,186610,34,$95.77,98
165,186611,63,$43.95,17
166,186612,138,$133.44,38
167,186613,131,$104.09,58
168,186614,50,$1.22,89
169,186615,49,$100.18,141
170,186616,45,$107.46,94
171,186617,150,$61.85,59
172,186618,79,$4.59,91
173,186619,94,$27.64,91
174,186620,127,$183.68,28
175,186621,3,$107.17,99
176,186622,83,$95.87,110
177,186623,33,$184.66,90
178,186624,91,$121.94,62
179,186625,67,$77.11,63
180,186626,66,$63.55,24
181,186627,89,$17.94,121
182,186628,9,$98.13,148
183,186629,24,$99.62,90
184,186630,4,$119.79,58
185,186631,2,$177.42,19
186,186632,1,$43.79,54
187,186633,74,$73.16,132
188,186634,112,$133.77,68
189,186635,30,$189.10,133
190,186636,145,$188.22,135
191,186637,145,$18.67,121
192,186638,147,$43.16,84
193,186639,48,$39.10,3
194,186640,8,$101.22,150
195,186641,34,$92.46,24
196,186642,140,$138.56,135
197,186643,54,$120.66,98
198,186644,34,$94.09,38
199,186645,127,$96.89,51
200,186646,11,$170.51,84
201,186647,147,$83.14,40
202,186648,147,$60.21,119
203,186649,28,$131.66,92
204,186650,73,$9.31,137
205,186651,136,$183.74,2
206,186652,77,$155.26,122
207,186653,102,$82.52,93
208,186654,109,$73.83,148
209,186655,97,$139.09,127
210,186656,47,$73.46,92
211,186657,56,$36.22,130
212,186658,121,$151.20,132
213,186659,112,$184.24,108
214,186660,100,$167.72,55
215,186661,45,$174.11,58
216,186662,145,$53.77,61
217,186663,14,$124.77,47
218,186664,25,$200.89,97
219,186665,29,$66.10,86
220,186666,94,$34.95,64
221,186667,40,$187.01,112
222,186668,46,$68.40,144
223,186669,130,$139.11,112
224,186670,40,$30.04,133
225,186671,105,$178.78,70
226,186672,126,$80.16,3
227,186673,2,$7.05,24
228,186674,24,$53.22,118
229,186675,17,$36.52,48
230,186676,108,$167.76,106
231,186677,52,$144.32,63
232,186678,24,$3.26,147
233,186679,93,$93.94,10
234,186680,20,$139.88,39
235,186681,101,$182.83,124
236,186682,108,$179.45,46
237,186683,46,$125.12,102
238,186684,80,$149.84,2
239,186685,61,$179.16,39
240,186686,145,$39.91,19
241,186687,78,$123.99,16
242,186688,97,$81.44,79
243,186689,57,$197.82,120
244,186690,64,$36.85,111
245,186691,132,$38.84,145
246,186692,46,$176.66,128
247,186693,20,$198.54,27
248,186694,6,$110.31,28
249,186695,146,$112.37,134
250,186696,25,$106.69,2
251,186697,73,$108.01,99
252,186698,69,$122.07,1
253,186699,41,$33.76,58
254,186700,29,$69.86,3
255,186701,55,$52.52,102
256,186702,94,$56.81,16
257,186703,119,$110.99,14
258,186704,118,$139.83,21
259,186705,142,$179.92,20
260,186706,40,$135.30,112
261,186707,44,$62.41,77
262,186708,90,$97.28,141
263,186709,48,$103.49,76
264,186710,18,$84.97,115
265,186711,149,$20.99,123
266,186712,102,$80.44,13
267,186713,88,$52.93,87
268,186714,133,$43.05,26
269,186715,8,$80.07,138
270,186716,83,$166.11,10
271,186717,61,$159.27,78
272,186718,83,$55.26,68
273,186719,30,$94.34,81
274,186720,53,$133.20,11
275,186721,131,$169.74,140
276,186722,143,$44.45,131
277,186723,71,$15.03,108
278,186724,75,$16.23,105
279,186725,87,$171.80,121
280,186726,146,$106.02,49
281,186727,60,$186.23,119
282,186728,50,$86.19,135
283,186729,135,$182.96,11
284,186730,101,$23.98,64
285,186731,143,$84.54,85
286,186732,92,$118.80,4
287,186733,63,$66.08,57
288,186734,14,$160.62,6
289,186735,23,$42.91,81
290,186736,141,$55.37,41
291,186737,80,$82.65,91
292,186738,94,$155.60,19
293,186739,51,$79.94,88
294,186740,79,$14.91,59
295,186741,102,$72.79,13
296,186742,141,$62.32,27
297,186743,33,$48.09,16
298,186744,40,$77.02,1
299,186745,116,$20.43,72
300,186746,82,$72.87,51
301,186747,49,$29.72,99
302,186748,78,$177.77,130
303,186749,104,$40.80,124
304,186750,47,$40.21,94
305,186751,102,$133.35,70
306,186752,77,$13.03,18
307,186753,103,$29.99,137
308,186754,150,$39.11,70
309,186755,111,$78.42,147
310,186756,129,$149.23,135
311,186757,115,$1.60,99
312,186758,91,$137.81,90
313,186759,29,$183.81,94
314,186760,45,$135.46,61
315,186761,116,$62.18,80
316,186762,26,$38.86,25
317,186763,26,$92.14,25
318,186764,125,$87.69,125
319,186765,67,$148.25,24
320,186766,125,$132.81,144
321,186767,14,$40.15,12
322,186768,118,$77.59,17
323,186769,3,$164.68,86
324,186770,102,$68.80,81
325,186771,6,$17.87,62
326,186772,28,$169.23,116
327,186773,104,$174.84,146
328,186774,123,$142.55,28
329,186775,150,$111.62,49
330,186776,23,$177.81,121
331,186777,59,$41.97,75
332,186778,49,$131.19,150
333,186779,41,$184.51,121
334,186780,30,$107.42,144
335,186781,99,$200.15,61
336,186782,102,$144.23,63
337,186783,82,$71.62,30
338,186784,29,$200.46,91
339,186785,143,$30.63,75
340,186786,11,$126.84,139
341,186787,138,$137.19,77
342,186788,108,$199.71,121
343,186789,13,$70.57,139
344,186790,111,$42.07,81
345,186791,19,$108.77,145
346,186792,127,$195.09,1
347,186793,92,$118.36,88
348,186794,2,$7.58,126
349,186795,38,$44.69,122
350,186796,132,$169.54,79
351,186797,89,$102.17,39
352,186798,115,$86.09,77
353,186799,23,$150.91,110
354,186800,114,$50.43,114
355,186801,88,$21.72,52
356,186802,108,$179.20,13
357,186803,19,$11.06,46
358,186804,129,$52.77,36
359,186805,103,$80.73,52
360,186806,16,$187.43,122
361,186807,25,$167.86,28
362,186808,78,$114.07,18
363,186809,83,$118.60,65
364,186810,76,$46.59,46
365,186811,104,$158.20,92
366,186812,2,$76.32,48
367,186813,84,$191.16,57
368,186814,95,$185.27,39
369,186815,143,$91.34,130
370,186816,70,$81.78,129
371,186817,62,$5.61,95
372,186818,105,$161.21,4
373,186819,58,$124.91,5
374,186820,134,$93.60,148
375,186821,95,$93.80,62
376,186822,14,$198.33,110
377,186823,135,$65.94,109
378,186824,71,$11.98,71
379,186825,58,$18.78,37
380,186826,149,$69.00,13
381,186827,127,$51.08,20
382,186828,54,$78.04,109
383,186829,55,$5.34,58
384,186830,131,$41.24,92
385,186831,31,$65.27,57
386,186832,124,$191.58,57
387,186833,139,$17.96,114
388,186834,148,$63.39,22
389,186835,136,$182.23,76
390,186836,79,$30.45,65
391,186837,71,$175.83,18
392,186838,58,$101.62,35
393,186839,71,$170.45,22
394,186840,9,$68.60,98
395,186841,109,$90.91,48
396,186842,69,$22.89,78
397,186843,28,$139.65,44
398,186844,10,$29.89,17
399,186845,143,$180.61,98
400,186846,100,$58.77,140
401,186847,73,$15.68,44
402,186848,78,$174.90,128
403,186849,48,$182.46,23
404,186850,136,$157.10,53
405,186851,46,$56.06,57
406,186852,81,$49.94,71
407,186853,15,$167.73,55
408,186854,15,$177.49,15
409,186855,135,$56.28,16
410,186856,11,$89.27,87
411,186857,144,$197.35,46
412,186858,52,$197.39,114
413,186859,123,$174.02,69
414,186860,95,$173.47,49
415,186861,40,$15.81,65
416,186862,118,$33.29,125
417,186863,5,$9.71,107
418,186864,51,$36.48,95
419,186865,55,$62.23,133
420,186866,67,$150.06,147
421,186867,32,$146.23,32
422,186868,75,$168.80,148
423,186869,64,$66.80,32
424,186870,50,$15.74,108
425,186871,127,$58.08,130
426,186872,65,$82.32,16
427,186873,84,$162.99,145
428,186874,117,$179.94,96
429,186875,7,$162.11,135
430,186876,109,$39.00,35
431,186877,129,$100.01,18
432,186878,113,$16.15,75
433,186879,115,$183.38,138
434,186880,139,$67.43,137
435,186881,92,$97.93,73
436,186882,130,$111.48,55
437,186883,76,$154.20,129
438,186884,104,$123.08,130
439,186885,64,$110.48,48
440,186886,103,$134.53,130
441,186887,64,$132.18,133
442,186888,61,$24.71,80
443,186889,102,$5.66,89
444,186890,90,$21.77,80
445,186891,128,$110.70,129
446,186892,41,$14.37,114
447,186893,144,$44.69,58
448,186894,39,$37.33,60
449,186895,138,$176.71,97
450,186896,100,$45.57,79
451,186897,98,$38.14,120
452,186898,57,$56.72,88
453,186899,35,$137.11,109
454,186900,63,$165.99,75
455,186901,91,$130.23,94
456,186902,132,$163.79,28
457,186903,130,$52.24,104
458,186904,17,$199.26,57
459,186905,74,$55.39,117
460,186906,68,$126.62,90
461,186907,28,$170.38,35
462,186908,52,$177.04,68
463,186909,33,$13.89,89
464,186910,70,$112.78,128
465,186911,35,$8.43,39
466,186912,26,$168.05,127
467,186913,71,$117.49,144
468,186914,145,$131.22,50
469,186915,137,$152.82,137
470,186916,75,$195.48,144
471,186917,52,$193.62,119
472,186918,72,$45.82,115
473,186919,80,$12.81,149
474,186920,43,$137.23,104
475,186921,122,$42.76,124
476,186922,97,$27.39,139
477,186923,41,$21.18,74
478,186924,149,$34.99,102
479,186925,7,$195.16,125
480,186926,23,$13.74,16
481,186927,5,$189.56,15
482,186928,150,$174.78,104
483,186929,148,$187.95,70
484,186930,70,$183.60,66
485,186931,102,$57.70,100
486,186932,18,$82.55,18
487,186933,39,$2.50,54
488,186934,123,$155.27,124
489,186935,61,$165.20,28
490,186936,13,$49.76,97
491,186937,51,$86.96,27
492,186938,87,$65.73,74
493,186939,25,$185.38,105
494,186940,98,$72.74,90
495,186941,131,$4.46,23
496,186942,46,$125.55,88
497,186943,68,$124.97,95
498,186944,117,$171.24,117
499,186945,89,$58.78,3
500,186946,7,$167.88,14
501,186947,117,$68.76,95
502,186948,138,$121.47,127
503,186949,69,$165.26,92
504,186950,88,$90.92,41
505,186951,134,$59.64,19
506,186952,69,$81.77,86
507,186953,20,$164.00,90
508,186954,70,$39.19,19
509,186955,40,$4.42,28
510,186956,124,$48.54,2
511,186957,46,$67.78,139
512,186958,10,$173.03,2
513,186959,47,$102.30,79
514,186960,95,$109.39,112
515,186961,25,$150.57,142
516,186962,13,$64.42,57
517,186963,127,$151.96,143
518,186964,5,$172.98,45
519,186965,150,$111.15,20
520,186966,30,$141.68,101
521,186967,70,$18.13,21
522,186968,97,$171.96,113
523,186969,122,$85.55,121
524,186970,83,$131.02,12
525,186971,93,$66.56,110
526,186972,147,$38.85,71
527,186973,13,$72.66,46
528,186974,48,$39.99,87
529,186975,110,$17.27,104
530,186976,46,$135.14,138
531,186977,33,$18.94,19
532,186978,44,$59.64,77
533,186979,121,$148.39,139
534,186980,118,$121.61,9
535,186981,104,$64.62,111
536,186982,35,$78.90,140
537,186983,72,$112.12,82
538,186984,29,$152.44,119
539,186985,4,$68.74,115
540,186986,96,$87.28,65
541,186987,70,$121.95,130
542,186988,60,$76.21,96
543,186989,92,$32.31,86
544,186990,55,$160.16,23
545,186991,11,$34.80,58
546,186992,69,$61.06,66
547,186993,113,$153.26,42
548,186994,82,$174.30,10
549,186995,55,$199.96,54
550,186996,37,$118.07,38
551,186997,134,$147.62,38
552,186998,48,$177.68,137
553,186999,124,$69.30,85
554,187000,93,$171.63,34
555,187001,82,$27.68,149
556,187002,63,$56.17,15
557,187003,60,$171.92,80
558,187004,76,$76.53,72
559,187005,122,$155.65,149
560,187006,68,$6.80,114
561,187007,100,$34.94,64
562,187008,100,$72.86,63
563,187009,121,$105.87,147
564,187010,52,$180.13,110
565,187011,75,$86.42,130
566,187012,130,$128.01,55
567,187013,140,$127.95,118
568,187014,108,$19.21,132
569,187015,125,$83.57,59
570,187016,29,$173.98,3
571,187017,117,$166.87,2
572,187018,77,$154.48,145
573,187019,57,$69.18,110
574,187020,114,$1.99,35
575,187021,97,$165.86,85
576,187022,33,$58.44,112
577,187023,104,$143.04,134
578,187024,85,$28.26,125
579,187025,76,$57.37,119
580,187026,150,$94.70,99
581,187027,120,$135.43,57
582,187028,130,$158.03,19
583,187029,74,$181.42,106
584,187030,21,$76.69,129
585,187031,79,$152.60,69
586,187032,15,$20.19,125
587,187033,123,$107.09,21
588,187034,39,$75.85,50
589,187035,84,$15.61,79
590,187036,114,$55.53,75
591,187037,70,$160.71,129
592,187038,12,$68.06,44
593,187039,21,$93.24,125
594,187040,141,$156.92,70
595,187041,67,$173.34,28
596,187042,26,$194.41,5
597,187043,51,$17.29,57
598,187044,120,$180.28,148
599,187045,3,$85.96,145
600,187046,138,$137.08,36
601,187047,62,$17.11,76
602,187048,98,$81.40,83
603,187049,46,$24.37,135
604,187050,42,$105.87,37
605,187051,93,$194.41,49
606,187052,13,$153.20,22
607,187053,41,$157.48,60
608,187054,71,$112.96,91
609,187055,84,$24.54,27
610,187056,3,$19.87,44
611,187057,79,$157.95,75
612,187058,66,$135.32,150
613,187059,46,$186.13,72
614,187060,109,$26.41,89
615,187061,88,$115.65,94
616,187062,148,$61.06,94
617,187063,142,$26.04,46
618,187064,132,$191.07,113
619,187065,20,$132.18,141
620,187066,102,$158.76,40
621,187067,40,$23.29,47
622,187068,55,$170.20,142
623,187069,27,$115.47,84
624,187070,24,$152.87,1
625,187071,72,$158.63,137
626,187072,123,$37.12,76
627,187073,146,$60.09,119
628,187074,50,$21.87,82
629,187075,128,$179.32,62
630,187076,27,$172.36,130
631,187077,91,$152.49,6
632,187078,109,$33.49,93
633,187079,48,$101.89,127
634,187080,84,$88.01,74
635,187081,18,$87.72,49
636,187082,122,$100.41,8
637,187083,111,$165.47,150
638,187084,30,$106.95,45
639,187085,9,$79.14,23
640,187086,58,$73.44,125
641,187087,86,$58.87,63
642,187088,76,$142.12,76
643,187089,123,$37.24,54
644,187090,10,$113.08,4
645,187091,77,$36.71,9
646,187092,53,$184.74,36
647,187093,31,$184.03,62
648,187094,137,$106.79,14
649,187095,44,$30.50,41
650,187096,21,$134.34,22
651,187097,144,$152.37,88
652,187098,58,$72.80,133
653,187099,130,$85.11,44
654,187100,4,$171.19,13
655,187101,136,$134.66,41
656,187102,135,$42.56,76
657,187103,48,$19.34,6
658,187104,93,$171.52,54
659,187105,23,$32.77,39
660,187106,62,$106.29,6
661,187107,32,$151.48,117
662,187108,52,$50.09,88
663,187109,147,$4.76,75
664,187110,123,$89.55,5
665,187111,124,$149.35,108
666,187112,69,$141.70,41
667,187113,113,$187.17,136
668,187114,149,$184.51,123
669,187115,57,$184.02,53
670,187116,142,$22.18,72
671,187117,63,$123.14,71
672,187118,44,$56.80,109
673,187119,86,$183.45,134
674,187120,10,$48.86,55
675,187121,119,$172.07,61
676,187122,136,$188.15,105
677,187123,50,$114.33,147
678,187124,38,$58.05,28
679,187125,35,$189.22,69
680,187126,18,$82.70,150
681,187127,49,$158.67,121
682,187128,118,$189.62,67
683,187129,45,$13.38,145
684,187130,148,$182.17,137
685,187131,11,$6.29,44
686,187132,132,$73.06,54
687,187133,132,$103.17,76
688,187134,102,$5.43,82
689,187135,102,$41.22,12
690,187136,125,$70.88,115
691,187137,127,$132.82,121
692,187138,125,$92.79,139
693,187139,4,$162.75,30
694,187140,90,$159.55,3
695,187141,85,$54.88,97
696,187142,25,$15.58,31
697,187143,53,$29.69,131
698,187144,134,$169.43,13
699,187145,57,$119.01,3
700,187146,1,$167.74,55
701,187147,110,$47.51,40
702,187148,69,$197.67,116
703,187149,91,$5.93,54
704,187150,108,$29.12,81
705,187151,131,$4.38,22
706,187152,117,$54.97,124
707,187153,15,$195.22,36
708,187154,37,$56.96,73
709,187155,118,$96.92,20
710,187156,35,$171.10,149
711,187157,52,$182.62,92
712,187158,7,$184.27,41
713,187159,36,$34.02,103
714,187160,144,$37.29,56
715,187161,136,$141.40,117
716,187162,45,$76.50,86
717,187163,18,$155.46,20
718,187164,97,$37.56,76
719,187165,13,$175.59,85
720,187166,105,$1.00,68
721,187167,29,$8.70,105
722,187168,111,$156.26,78
723,187169,46,$127.24,47
724,187170,83,$11.95,31
725,187171,148,$174.25,141
726,187172,104,$46.24,123
727,187173,124,$112.89,25
728,187174,105,$44.57,64
729,187175,66,$168.54,144
730,187176,25,$10.13,45
731,187177,139,$6.66,109
732,187178,12,$80.46,12
733,187179,109,$158.78,54
734,187180,28,$155.71,28
735,187181,146,$138.26,47
736,187182,85,$7.13,121
737,187183,29,$142.51,116
738,187184,117,$13.19,136
739,187185,141,$110.65,119
740,187186,105,$2.27,60
741,187187,107,$144.03,63
742,187188,142,$85.39,23
743,187189,95,$85.53,39
744,187190,1,$161.86,115
745,187191,63,$100.05,62
746,187192,66,$187.90,93
747,187193,37,$56.16,119
748,187194,1,$132.15,89
749,187195,105,$10.55,10
750,187196,76,$132.70,143
751,187197,3,$192.10,141
752,187198,140,$153.85,62
753,187199,116,$150.89,91
754,187200,149,$129.91,58
755,187201,14,$163.25,55
756,187202,113,$70.81,19
757,187203,106,$33.97,58
758,187204,136,$4.96,145
759,187205,111,$141.10,25
760,187206,54,$70.27,99
761,187207,147,$3.70,83
762,187208,42,$135.79,34
763,187209,149,$140.73,75
764,187210,40,$113.59,121
765,187211,16,$183.33,8
766,187212,135,$151.61,34
767,187213,17,$61.87,85
768,187214,40,$79.36,144
769,187215,91,$114.59,8
770,187216,142,$54.18,116
771,187217,33,$162.59,123
772,187218,102,$100.30,125
773,187219,69,$150.45,37
774,187220,114,$37.01,101
775,187221,53,$151.81,101
776,187222,12,$43.55,1
777,187223,148,$119.65,1
778,187224,39,$10.01,3
779,187225,104,$112.93,148
780,187226,99,$105.34,39
781,187227,109,$102.45,103
782,187228,70,$67.70,43
783,187229,7,$110.77,142
784,187230,70,$196.88,77
785,187231,104,$52.88,80
786,187232,114,$159.51,131
787,187233,14,$26.91,138
788,187234,101,$151.08,149
789,187235,130,$4.10,78
790,187236,142,$80.51,103
791,187237,34,$199.93,18
792,187238,31,$29.77,49
793,187239,148,$102.07,47
794,187240,60,$60.80,120
795,187241,148,$197.93,64
796,187242,2,$140.31,32
797,187243,43,$54.28,76
798,187244,103,$8.96,61
799,187245,42,$52.44,22
800,187246,54,$146.65,112
801,187247,86,$49.70,36
802,187248,35,$89.83,89
803,187249,70,$58.60,95
804,187250,120,$84.81,5
805,187251,26,$122.40,80
806,187252,4,$175.20,117
807,187253,136,$171.78,78
808,187254,56,$52.51,44
809,187255,40,$84.61,79
810,187256,59,$196.12,45
811,187257,139,$173.41,12
812,187258,90,$57.46,49
813,187259,105,$56.20,92
814,187260,119,$3.60,106
815,187261,27,$156.33,53
816,187262,141,$184.23,54
817,187263,145,$152.14,129
818,187264,132,$175.63,128
819,187265,87,$105.63,88
820,187266,143,$114.20,115
821,187267,51,$161.15,145
822,187268,75,$19.23,144
823,187269,71,$85.06,16
824,187270,10,$30.60,138
825,187271,10,$36.78,42
826,187272,119,$139.72,130
827,187273,1,$138.96,21
828,187274,122,$119.87,24
829,187275,104,$24.91,13
830,187276,15,$180.68,68
831,187277,33,$189.08,149
832,187278,26,$82.34,43
833,187279,47,$140.67,69
834,187280,51,$179.89,18
835,187281,27,$46.55,24
836,187282,115,$168.30,7
837,187283,68,$176.39,83
838,187284,27,$101.72,103
839,187285,138,$117.71,67
840,187286,92,$18.89,20
841,187287,2,$35.25,12
842,187288,98,$167.11,49
843,187289,34,$105.51,96
844,187290,52,$112.37,75
845,187291,33,$29.93,135
846,187292,30,$139.74,132
847,187293,61,$185.27,148
848,187294,114,$173.65,105
849,187295,96,$120.11,4
850,187296,61,$182.51,54
851,187297,142,$154.49,12
852,187298,3,$13.56,112
853,187299,113,$168.58,100
854,187300,34,$71.19,148
855,187301,144,$156.09,130
856,187302,112,$122.41,148
857,187303,57,$124.41,92
858,187304,73,$53.15,71
859,187305,112,$85.19,103
860,187306,16,$83.36,27
861,187307,103,$68.90,110
862,187308,21,$135.86,43
863,187309,19,$190.12,97
864,187310,60,$11.88,141
865,187311,103,$130.80,85
866,187312,20,$61.88,59
867,187313,107,$145.44,111
868,187314,31,$120.17,79
869,187315,16,$60.74,131
870,187316,92,$11.06,1
871,187317,44,$130.59,86
872,187318,61,$186.18,108
873,187319,81,$90.33,51
874,187320,84,$114.70,48
875,187321,131,$12.09,113
876,187322,63,$145.71,145
877,187323,139,$51.43,115
878,187324,24,$175.93,19
879,187325,112,$167.40,27
880,187326,104,$178.43,99
881,187327,21,$28.97,61
882,187328,86,$82.06,131
883,187329,119,$166.64,127
884,187330,144,$113.72,64
885,187331,111,$122.21,62
886,187332,16,$143.29,107
887,187333,88,$56.51,134
888,187334,132,$13.12,84
889,187335,89,$122.42,84
890,187336,141,$82.02,73
891,187337,148,$74.41,111
892,187338,16,$1.62,115
893,187339,122,$128.26,79
894,187340,100,$172.40,123
895,187341,93,$115.36,118
896,187342,95,$12.06,20
897,187343,89,$135.67,30
898,187344,72,$144.26,25
899,187345,125,$30.16,19
900,187346,84,$101.98,24
901,187347,57,$99.81,150
902,187348,115,$131.29,99
903,187349,148,$148.33,116
904,187350,75,$112.23,5
905,187351,108,$186.96,17
906,187352,28,$182.46,23
907,187353,75,$88.53,44
908,187354,110,$106.25,25
909,187355,67,$152.37,26
910,187356,148,$150.54,1
911,187357,123,$83.74,94
912,187358,125,$88.82,47
913,187359,75,$3.49,35
914,187360,137,$111.22,19
915,187361,34,$47.45,19
916,187362,62,$16.61,17
917,187363,129,$168.18,57
918,187364,84,$3.06,148
919,187365,93,$25.15,145
920,187366,9,$29.65,69
921,187367,11,$186.70,78
922,187368,49,$70.09,117
923,187369,115,$195.32,48
924,187370,91,$35.03,145
925,187371,9,$108.85,10
926,187372,89,$155.36,74
927,187373,65,$34.73,58
928,187374,144,$129.68,12
929,187375,46,$100.10,24
930,187376,69,$62.93,69
931,187377,86,$70.15,23
932,187378,147,$159.68,31
933,187379,7,$60.79,28
934,187380,87,$165.85,83
935,187381,118,$75.44,121
936,187382,66,$164.67,65
937,187383,6,$30.78,101
938,187384,89,$84.86,5
939,187385,141,$9.29,47
940,187386,4,$69.31,10
941,187387,23,$200.17,25
942,187388,52,$154.20,133
943,187389,94,$140.95,21
944,187390,106,$63.07,81
945,187391,92,$58.13,117
946,187392,55,$192.55,105
947,187393,88,$192.67,7
948,187394,4,$194.83,45
949,187395,39,$193.66,66
950,187396,86,$33.27,51
951,187397,9,$98.98,3
952,187398,108,$23.18,128
953,187399,51,$189.26,88
954,187400,59,$174.75,13
955,187401,50,$1.02,55
956,187402,77,$65.47,13
957,187403,118,$123.60,132
958,187404,31,$81.17,139
959,187405,135,$163.33,134
960,187406,91,$19.85,45
961,187407,3,$190.30,67
962,187408,25,$100.89,124
963,187409,107,$22.01,79
964,187410,142,$72.90,86
965,187411,115,$43.20,122
966,187412,33,$36.02,70
967,187413,73,$193.99,81
968,187414,14,$110.93,55
969,187415,102,$156.25,148
970,187416,86,$64.77,87
971,187417,83,$143.28,61
972,187418,31,$122.11,130
973,187419,94,$127.53,1
974,187420,23,$19.44,129
975,187421,55,$2.00,138
976,187422,122,$87.91,38
977,187423,71,$19.25,103
978,187424,124,$98.13,143
979,187425,75,$70.40,103
980,187426,148,$31.92,41
981,187427,89,$90.15,138
982,187428,137,$37.34,12
983,187429,10,$107.36,32
984,187430,88,$118.86,106
985,187431,112,$96.17,82
986,187432,72,$106.09,67
987,187433,35,$101.40,111
988,187434,120,$10.24,87
989,187435,87,$83.35,78
990,187436,116,$167.59,111
991,187437,14,$162.90,21
992,187438,58,$103.76,75
993,187439,83,$21.15,15
994,187440,23,$171.38,113
995,187441,69,$75.95,4
996,187442,37,$61.26,37
997,187443,113,$91.10,35
